상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
MA010120220800008825,페르시아궁전,,I2,음식,I205,동남아시아,I20501,베트남식 전문,I56129,기타 외국식 음식점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017100,명륜2가,1.11102e+18,1,대지,121,1.0,서울특별시 종로구 명륜2가 121-1,111104000000.0,서울특별시 종로구 성균관로6길,9.0,,1.11102e+24,,서울특별시 종로구 성균관로6길 9,110530,3074,,1,,126.9975433,37.58490201
MA010120220800008608,점심시간,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017300,명륜3가,1.11102e+18,1,대지,1,207.0,서울특별시 종로구 명륜3가 1-207,111104000000.0,서울특별시 종로구 명륜길,60.0,,1.11102e+24,,서울특별시 종로구 명륜길 60,110811,3065,,,,126.9941073,37.58950412
MA010120220800008661,비어바파라솔,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017200,명륜4가,1.11102e+18,1,대지,173,2.0,서울특별시 종로구 명륜4가 173-2,111104000000.0,서울특별시 종로구 대명길,39.0,10.0,1.11102e+24,,서울특별시 종로구 대명길 39-10,110530,3078,,,,126.9995905,37.58252261
MA010120220800013501,포석정,,I2,음식,I212,비알코올 ,I21201,카페,I56229,기타 비알코올 음료점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017200,명륜4가,1.11102e+18,1,대지,70,10.0,서울특별시 종로구 명륜4가 70-10,111104000000.0,서울특별시 종로구 대학로11길,38.0,10.0,1.11102e+24,,서울특별시 종로구 대학로11길 38-10,110530,3078,,,,127.0002034,37.58241067
MA010120220800034421,카페감,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11110,종로구,11110650,혜화동,1111017300,명륜3가,1.11102e+18,1,대지,1,252.0,서울특별시 종로구 명륜3가 1-252,111104000000.0,서울특별시 종로구 명륜3길,35.0,,1.11102e+24,,서울특별시 종로구 명륜3길 35,110811,3064,,,,126.9931339,37.58946879
MA010120220800003766,성균관대학구내학생휴게실,,I2,음식,I212,비알코올 ,I21201,카페,I56229,기타 비알코올 음료점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017300,명륜3가,1.11102e+18,1,대지,53,,서울특별시 종로구 명륜3가 53,111103000000.0,서울특별시 종로구 성균관로,25.0,1.0,1.11102e+24,성균관대학교,서울특별시 종로구 성균관로 25-1,110745,3063,,,,126.9951078,37.5858274
MA010120220800009495,한솥,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017100,명륜2가,1.11102e+18,1,대지,122,,서울특별시 종로구 명륜2가 122,111103000000.0,서울특별시 종로구 성균관로,26.0,,1.11102e+24,,서울특별시 종로구 성균관로 26,110530,3074,,,,126.9973043,37.58499009
MA010120220800004028,돈앤까,,I2,음식,I204,서양식,I20401,경양식,I56123,서양식 음식점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017300,명륜3가,1.11102e+18,1,대지,1,213.0,서울특별시 종로구 명륜3가 1-213,111104000000.0,서울특별시 종로구 명륜길,39.0,,1.11102e+24,,서울특별시 종로구 명륜길 39,110811,3071,,,,126.9949199,37.58885329
MA010120220800005233,봉추찜닭,,I2,음식,I201,한식,I20110,닭/오리고기 구이/찜,I56111,한식 일반 음식점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017200,명륜4가,1.11102e+18,1,대지,80,1.0,서울특별시 종로구 명륜4가 80-1,111104000000.0,서울특별시 종로구 대학로11길,27.0,,1.11102e+24,,서울특별시 종로구 대학로11길 27,110530,3079,,,,127.0001177,37.58204052
MA010120220800005195,둘리분식,,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,11,서울특별시,11110,종로구,11110650,혜화동,1111016900,혜화동,1.11102e+18,1,대지,144,,서울특별시 종로구 혜화동 144,111104000000.0,서울특별시 종로구 창경궁로34길,15.0,,1.11102e+24,,서울특별시 종로구 창경궁로34길 15,110530,3077,,,,127.0011629,37.58431999
MA010120220800005391,서커스싸구려관람석,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017200,명륜4가,1.11102e+18,1,대지,154,3.0,서울특별시 종로구 명륜4가 154-3,111104000000.0,서울특별시 종로구 창경궁로26길,39.0,,1.11102e+24,,서울특별시 종로구 창경궁로26길 39,110530,3079,,,,126.9997673,37.58200151
MA010120220800005728,보리비빔밥,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017100,명륜2가,1.11102e+18,1,대지,161,5.0,서울특별시 종로구 명륜2가 161-5,111104000000.0,서울특별시 종로구 창경궁로31길,18.0,,1.11102e+24,,서울특별시 종로구 창경궁로31길 18,110530,3074,,,,126.9987196,37.58414611
MA010120220800011261,쿠바,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017200,명륜4가,1.11102e+18,1,대지,129,,서울특별시 종로구 명륜4가 129,111104000000.0,서울특별시 종로구 대학로9길,23.0,2.0,1.11102e+24,,서울특별시 종로구 대학로9길 23-2,110530,3079,,,,127.000431,37.58147552
MA010120220800032136,달빛마루,,I2,음식,I204,서양식,I20401,경양식,I56123,서양식 음식점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017200,명륜4가,1.11102e+18,1,대지,83,4.0,서울특별시 종로구 명륜4가 83-4,111104000000.0,서울특별시 종로구 대학로11길,24.0,1.0,1.11102e+24,,서울특별시 종로구 대학로11길 24-1,110530,3078,,1,,127.0002725,37.58232115
MA010120220800006923,제이스,,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,11,서울특별시,11110,종로구,11110650,혜화동,1111017200,명륜4가,1.11102e+18,1,대지,85,9.0,서울특별시 종로구 명륜4가 85-9,111104000000.0,서울특별시 종로구 대명1길,25.0,,1.11102e+24,,서울특별시 종로구 대명1길 25,110530,3078,,3,,127.0008254,37.58246099
MA010120220800007126,엘빈,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11110,종로구,11110650,혜화동,1111016900,혜화동,1.11102e+18,1,대지,114,2.0,서울특별시 종로구 혜화동 114-2,111103000000.0,서울특별시 종로구 창경궁로,271.0,1.0,1.11102e+24,,서울특별시 종로구 창경궁로 271-1,110530,3075,,,,127.0005802,37.58555849
MA010120220800007307,써브웨이성대점,,I2,음식,I210,기타 간이,I21005,토스트/샌드위치/샐러드,I56192,"피자, 햄버거, 샌드위치 및 유사 음식점업",11,서울특별시,11110,종로구,11110650,혜화동,1111017200,명륜4가,1.11102e+18,1,대지,188,4.0,서울특별시 종로구 명륜4가 188-4,111103000000.0,서울특별시 종로구 창경궁로,234.0,,1.11102e+24,동화빌딩,서울특별시 종로구 창경궁로 234,110530,3079,,,,126.9985041,37.58248637
MA010120220800238413,이조,,I2,음식,I210,기타 간이,I21006,치킨,M71531,경영 컨설팅업,11,서울특별시,11110,종로구,11110650,혜화동,1111017300,명륜3가,1.11102e+18,1,대지,1,984.0,서울특별시 종로구 명륜3가 1-984,111104000000.0,서울특별시 종로구 명륜4가길,27.0,,1.11102e+24,,서울특별시 종로구 명륜4가길 27,110811,3065,,2,,126.993894,37.59020512
MA010120220800267293,고돌이고순이네,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017200,명륜4가,1.11102e+18,1,대지,80,1.0,서울특별시 종로구 명륜4가 80-1,111104000000.0,서울특별시 종로구 대학로11길,27.0,,1.11102e+24,,서울특별시 종로구 대학로11길 27,110530,3079,,2,,127.0001177,37.58204052
MA010120220800414441,이레미,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017200,명륜4가,1.11102e+18,1,대지,107,,서울특별시 종로구 명륜4가 107,111104000000.0,서울특별시 종로구 대학로9길,12.0,,1.11102e+24,,서울특별시 종로구 대학로9길 12,110530,3079,,2,,127.0010833,37.58180541
MA010120220800375520,창화당,,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017200,명륜4가,1.11102e+18,1,대지,154,3.0,서울특별시 종로구 명륜4가 154-3,111104000000.0,서울특별시 종로구 창경궁로26길,39.0,,1.11102e+24,,서울특별시 종로구 창경궁로26길 39,110530,3079,,1,,126.9997673,37.58200151
MA010120220800561461,마님은왜돌쇠에게만술을주시나,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017000,명륜1가,1.11102e+18,1,대지,16,56.0,서울특별시 종로구 명륜1가 16-56,111103000000.0,서울특별시 종로구 성균관로,56.0,,1.11102e+24,,서울특별시 종로구 성균관로 56,110530,3069,,,,126.9967487,37.58758036
MA010120220800608411,생맛싸먹,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56113,한식 육류 요리 전문점,11,서울특별시,11110,종로구,11110650,혜화동,1111017200,명륜4가,1.11102e+18,1,대지,42,1.0,서울특별시 종로구 명륜4가 42-1,111104000000.0,서울특별시 종로구 대명1길,13.0,,1.11102e+24,,서울특별시 종로구 대명1길 13,110530,3078,,,,127.0007846,37.58297424
MA010120220800544432,토라,,I2,음식,I203,일식,I20301,일식 회/초밥,I56122,일식 음식점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017200,명륜4가,1.11102e+18,1,대지,11,2.0,서울특별시 종로구 명륜4가 11-2,111104000000.0,서울특별시 종로구 대명1길,4.0,,1.11102e+24,,서울특별시 종로구 대명1길 4,110530,3078,,,,127.0007352,37.58328017
MA010120220800777112,혜화동순대국,,I2,음식,I201,한식,I20102,국/탕/찌개류,I56111,한식 일반 음식점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017100,명륜2가,1.11102e+18,1,대지,237,,서울특별시 종로구 명륜2가 237,111104000000.0,서울특별시 종로구 혜화로3길,5.0,,1.11102e+24,명륜동주상복합아남아파트,서울특별시 종로구 혜화로3길 5,110767,3075,,,,127.0002126,37.58595184
MA010120220800783131,비,,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,11,서울특별시,11110,종로구,11110650,혜화동,1111017200,명륜4가,1.11102e+18,1,대지,85,9.0,서울특별시 종로구 명륜4가 85-9,111104000000.0,서울특별시 종로구 대명1길,25.0,,1.11102e+24,,서울특별시 종로구 대명1길 25,110530,3078,,,,127.0008254,37.58246099
MA010120220800807771,메밀향그집,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017200,명륜4가,1.11102e+18,1,대지,72,3.0,서울특별시 종로구 명륜4가 72-3,111104000000.0,서울특별시 종로구 대학로11길,18.0,,1.11102e+24,,서울특별시 종로구 대학로11길 18,110530,3078,,,,127.0006454,37.58237837
MA010120220800678781,커피랩35,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11110,종로구,11110650,혜화동,1111016900,혜화동,1.11102e+18,1,대지,26,57.0,서울특별시 종로구 혜화동 26-57,111104000000.0,서울특별시 종로구 창경궁로35길,21.0,,1.11102e+24,,서울특별시 종로구 창경궁로35길 21,110530,3076,,1,,127.0017502,37.58697402
MA010120220800675686,레빗,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017200,명륜4가,1.11102e+18,1,대지,61,3.0,서울특별시 종로구 명륜4가 61-3,111104000000.0,서울특별시 종로구 대명1길,16.0,27.0,1.11102e+24,,서울특별시 종로구 대명1길 16-27,110530,3078,,1,,126.99969,37.58270367
MA010120220800947889,된장예술과술,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017200,명륜4가,1.11102e+18,1,대지,103,8.0,서울특별시 종로구 명륜4가 103-8,111104000000.0,서울특별시 종로구 대학로11길,9.0,2.0,1.11102e+24,,서울특별시 종로구 대학로11길 9-2,110530,3079,,,,127.0010904,37.58212084
MA010120220800834270,프루츠와라와라,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017100,명륜2가,1.11102e+18,1,대지,184,,서울특별시 종로구 명륜2가 184,111104000000.0,서울특별시 종로구 대명길,40.0,,1.11102e+24,,서울특별시 종로구 대명길 40,110530,3077,,2,,126.9992983,37.58320493
MA010120220800799108,방배대구막창갈매기살,,I2,음식,I201,한식,I20109,곱창 전골/구이,I56113,한식 육류 요리 전문점,11,서울특별시,11110,종로구,11110650,혜화동,1111017200,명륜4가,1.11102e+18,1,대지,41,8.0,서울특별시 종로구 명륜4가 41-8,111104000000.0,서울특별시 종로구 대명1길,17.0,,1.11102e+24,,서울특별시 종로구 대명1길 17,110530,3078,,,,127.0007873,37.58276702
MA010120220801195579,임성용의부추곱창,,I2,음식,I201,한식,I20109,곱창 전골/구이,I56113,한식 육류 요리 전문점,11,서울특별시,11110,종로구,11110650,혜화동,1111017200,명륜4가,1.11102e+18,1,대지,16,2.0,서울특별시 종로구 명륜4가 16-2,111104000000.0,서울특별시 종로구 대명1길,9.0,,1.11102e+24,,서울특별시 종로구 대명1길 9,110530,3078,,1,,127.0009654,37.5830028
MA010120220801168383,싸코스투,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017100,명륜2가,1.11102e+18,1,대지,149,,서울특별시 종로구 명륜2가 149,111103000000.0,서울특별시 종로구 성균관로,12.0,3.0,1.11102e+24,,서울특별시 종로구 성균관로 12-3,110530,3074,,2,,126.9979266,37.58417543
MA010120220801648692,동두천부대찌개,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017300,명륜3가,1.11102e+18,1,대지,122,1.0,서울특별시 종로구 명륜3가 122-1,111103000000.0,서울특별시 종로구 성균관로,15.0,8.0,1.11102e+24,,서울특별시 종로구 성균관로 15-8,110812,3073,,1,,126.9972275,37.58396225
MA010120220802329337,멘야산다이메,,I2,음식,I203,일식,I20301,일식 회/초밥,I56122,일식 음식점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017200,명륜4가,1.11102e+18,1,대지,147,1.0,서울특별시 종로구 명륜4가 147-1,111104000000.0,서울특별시 종로구 창경궁로26길,38.0,2.0,1.11102e+24,,서울특별시 종로구 창경궁로26길 38-2,110530,3079,,1,,126.9997021,37.58179372
MA010120220802241504,엘파소,,I2,음식,I203,일식,I20301,일식 회/초밥,I56122,일식 음식점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017200,명륜4가,1.11102e+18,1,대지,74,1.0,서울특별시 종로구 명륜4가 74-1,111104000000.0,서울특별시 종로구 대학로11길,38.0,6.0,1.11102e+24,,서울특별시 종로구 대학로11길 38-6,110530,3078,,2,,127.0000226,37.58238211
MA010120220802374728,이디야혜화역점,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11110,종로구,11110650,혜화동,1111017100,명륜2가,1.11102e+18,1,대지,32,,서울특별시 종로구 명륜2가 32,111103000000.0,서울특별시 종로구 창경궁로,258.0,15.0,1.11102e+24,,서울특별시 종로구 창경궁로 258-15,110530,3077,,1,,127.0006291,37.58359464
MA010120220802662174,호호식당대학로,,I2,음식,I203,일식,I20301,일식 회/초밥,I56122,일식 음식점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017200,명륜4가,1.11102e+18,1,대지,143,,서울특별시 종로구 명륜4가 143,111104000000.0,서울특별시 종로구 대학로9길,35.0,,1.11102e+24,,서울특별시 종로구 대학로9길 35,110530,3079,,,,127.0000179,37.5818865
MA010120220802784179,소반,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017300,명륜3가,1.11102e+18,1,대지,1,211.0,서울특별시 종로구 명륜3가 1-211,111104000000.0,서울특별시 종로구 명륜2길,4.0,,1.11102e+24,,서울특별시 종로구 명륜2길 4,110811,3070,,,,126.9952495,37.58876599
MA010120220802743461,다발김치찌개,,I2,음식,I201,한식,I20101,백반/한정식,I56111,한식 일반 음식점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017100,명륜2가,1.11102e+18,1,대지,209,2.0,서울특별시 종로구 명륜2가 209-2,111103000000.0,서울특별시 종로구 성균관로,8.0,,1.11102e+24,,서울특별시 종로구 성균관로 8,110530,3074,,2,,126.9983187,37.58364714
MA010120220802977431,맞이한,,I2,음식,I212,비알코올 ,I21201,카페,I56229,기타 비알코올 음료점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017100,명륜2가,1.11102e+18,1,대지,237,,서울특별시 종로구 명륜2가 237,111104000000.0,서울특별시 종로구 혜화로3길,5.0,,1.11102e+24,명륜동주상복합아남아파트,서울특별시 종로구 혜화로3길 5,110767,3075,,,,127.0002126,37.58595184
MA010120220802970643,롯데리아혜화점,,I2,음식,I210,기타 간이,I21004,버거,I56192,"피자, 햄버거, 샌드위치 및 유사 음식점업",11,서울특별시,11110,종로구,11110650,혜화동,1111016900,혜화동,1.11102e+18,1,대지,111,7.0,서울특별시 종로구 혜화동 111-7,111103000000.0,서울특별시 종로구 창경궁로,273.0,,1.11102e+24,,서울특별시 종로구 창경궁로 273,110530,3075,,,,127.0005772,37.58578373
MA010120220802999594,에이치베티스,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11110,종로구,11110650,혜화동,1111017200,명륜4가,1.11102e+18,1,대지,86,4.0,서울특별시 종로구 명륜4가 86-4,111104000000.0,서울특별시 종로구 대학로11길,9.0,,1.11102e+24,,서울특별시 종로구 대학로11길 9,110530,3079,,,,127.0012133,37.58223901
MA010120220802931830,아이라이크유,,I2,음식,I212,비알코올 ,I21201,카페,I56229,기타 비알코올 음료점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017300,명륜3가,1.11102e+18,1,대지,2,33.0,서울특별시 종로구 명륜3가 2-33,111104000000.0,서울특별시 종로구 명륜길,13.0,,1.11102e+24,,서울특별시 종로구 명륜길 13,110812,3071,,1,,126.9959612,37.58804221
